Pressure,Resistance,Fluctuation
0.54,75960.57916485301,34602.12478871488
0.8244897959183675,62382.88823297713,5458.850036787765
1.108979591836735,43240.08052410816,5804.7148875581415
1.393469387755102,22798.934257805424,2019.3778269570382
1.6779591836734695,18062.308194868197,899.018404675749
1.962448979591837,15142.170088956327,560.9190609080816
2.246938775510204,12400.414784668608,830.5181742516334
2.5314285714285716,11418.768911054081,784.3494472344763
2.815918367346939,10765.700188744575,818.9214932009328
3.1004081632653064,10113.835314105783,808.4603324851696
3.384897959183674,9441.600673291921,569.6679482691512
3.6693877551020413,8953.856578632343,482.93254003469633
3.9538775510204083,8386.193171963994,462.1918834471803
4.238367346938776,7979.461257934973,398.68311068557813
4.522857142857143,7681.79102655598,387.11046781783983
4.807346938775511,7324.361351617798,319.2197334113205
5.091836734693878,6893.746633629516,195.12715005660647
5.376326530612245,6583.801236490799,235.4426964931143
5.660816326530612,6341.861661294654,269.9114667856691
5.94530612244898,6123.238851532845,281.74453427479807
6.229795918367348,5875.706151651196,301.103739105273
6.514285714285715,5656.566999192914,236.88534863462357
6.798775510204083,5501.772214737186,150.72514670641166
7.08326530612245,5311.365618147988,128.11703420623232
7.3677551020408165,5173.47934131683,110.52982182589454
7.652244897959183,5073.118562830245,87.02295226938487
7.936734693877551,4988.428843096559,65.96859336824214
8.221224489795919,4925.072791530701,58.099494044146105
8.505714285714287,4864.768274267069,65.84844228944641
8.790204081632655,4808.851315455157,69.897049932306
9.07469387755102,4749.995520504229,68.20620108657435
9.359183673469389,4702.16434751884,57.220698822988794
9.643673469387757,4662.503583547488,49.09296177771304
9.928163265306122,4626.036089404356,39.60372120872758
10.21265306122449,4580.506352181576,27.776406146449133
10.497142857142858,4530.952188412335,43.61364691470774
10.781632653061228,4485.444075243497,44.066481484710664
11.066122448979591,4437.747268615326,32.063936789461465
11.35061224489796,4396.2044876479595,20.857855529672907
11.635102040816328,4355.635774509873,11.8439854746111
11.919591836734696,4336.020858148478,19.885898159463316
12.204081632653063,4318.0866038958,29.13034148963971
12.488571428571428,4304.744615361523,36.522561223348326
12.7730612244898,4292.513149241894,42.89438891581948
13.057551020408164,4279.073287485549,46.84391585688579
13.34204081632653,4266.972690008809,49.21492813412485
13.626530612244899,4254.059483815781,50.78272300166266
13.911020408163267,4240.972753463822,50.36354822949167
14.195510204081634,4229.04671311501,50.50464561580687
14.479999999999999,4217.120672766198,50.84566514301222
