Pressure,Resistance,Fluctuation
0.54,18430.197388373253,631.7496693129873
0.8275510204081633,8970.66740698346,1394.31256276775
1.1151020408163266,5819.44706168736,199.48123891180614
1.40265306122449,4728.0863100093275,190.93608182489967
1.6902040816326531,4132.611854768067,132.25377895741323
1.9777551020408162,3792.0323741968227,87.97692673865606
2.2653061224489797,3568.375866131151,48.11017564484201
2.552857142857143,3408.6000563798666,52.08190947176774
2.8404081632653067,3287.7260129004476,51.39334510149284
3.1279591836734695,3176.3683548099016,55.52721456988688
3.4155102040816328,3079.471750105477,49.41015588554144
3.703061224489796,2994.4522725026764,38.4937925818594
3.990612244897959,2926.1856190257713,34.619109049245324
4.278163265306123,2872.65904414061,37.28751908032506
4.565714285714286,2826.32270840184,36.778431954890316
4.8532653061224496,2785.4713780986226,37.3840005740002
5.140816326530612,2745.105366810724,37.177324608444664
5.428367346938775,2703.5785279871247,37.90913355898868
5.71591836734694,2670.4110274077093,37.890755934555976
6.003469387755103,2641.419061446961,39.75026016057305
6.2910204081632655,2614.876053841222,41.071937398978065
6.578571428571428,2589.0351909262645,38.98674999554656
6.866122448979592,2564.282767818936,35.001354099875904
7.153673469387756,2541.422052621893,35.37745190172716
7.4412244897959186,2518.5142040531605,36.20355599142577
7.728775510204081,2496.6499616948845,36.56481946132982
8.016326530612245,2475.451272639115,37.582165990426304
8.30387755102041,2457.507643880746,36.95576130473784
8.591428571428573,2442.516061409815,38.37462031677919
8.878979591836735,2429.848176218281,40.38622833876733
9.166530612244898,2418.6682164103536,42.214035763629376
9.454081632653061,2408.0059736765393,44.328466632801025
9.741632653061224,2397.2815424934856,44.77312564662287
10.029183673469387,2385.3793122704,43.664712613152076
10.31673469387755,2374.4595224969853,41.72746122808671
10.604285714285716,2365.1993852645187,39.89487485765827
10.891836734693877,2355.9188368047485,38.10399320529096
11.179387755102042,2346.761190662972,37.874490200797474
11.466938775510206,2337.8801094579526,38.472930469684734
11.754489795918367,2329.5007088960033,38.90346120503449
12.042040816326528,2323.8685486745185,38.17809784438017
12.329591836734693,2318.540991702421,37.17479187386503
12.617142857142857,2313.639880945864,36.26224302814193
12.90469387755102,2309.174695491552,36.457893935464746
13.192244897959185,2304.4290990439827,37.00968907924923
13.47979591836735,2299.513488090646,37.553441666072516
13.76734693877551,2293.823687059419,37.97127317639933
14.054897959183672,2288.3333164366445,38.17655875069799
14.342448979591836,2282.84294581387,38.386817125748834
14.63,2277.352575191095,38.601967043627425
